Datetime,Open,High,Low,Close,Volume,Minute Returns,Rolling 5 Minute Returns,20 Minute Moving Average,50 Minute Moving Average
2025-12-02 18:38:00+00:00,285.31,285.31,285.25,285.25,5737,-0.00021029757106305613,0.00014024753690278224,285.187,285.3179
2025-12-02 18:39:00+00:00,285.225,285.26,285.225,285.23,1116,-7.011393514455566e-05,1.7530020159473025e-05,285.19725000000005,285.3005
2025-12-02 18:40:00+00:00,285.2,285.24,285.06,285.06,2990,-0.0005960102373523402,-0.0003156233561282251,285.2,285.2807
2025-12-02 18:41:00+00:00,285.05,285.16,285.015,285.135,3571,0.00026310250473571273,-0.00045571661437604494,285.2085,285.26419999999996
2025-12-02 18:42:00+00:00,285.12,285.16,285.12,285.16,1043,8.767776667206739e-05,-0.0005257439276575848,285.2025,285.24800000000005
2025-12-02 18:43:00+00:00,285.13,285.28,285.13,285.28,3198,0.0004208163837844392,0.000105170902716889,285.2005,285.2402
2025-12-02 18:44:00+00:00,285.28,285.3,285.25,285.28,880,0.0,0.0001752971286328453,285.201,285.2334
2025-12-02 18:45:00+00:00,285.17,285.215,285.15,285.2,1116,-0.00028042624789670345,0.0004911246755068266,285.20050000000003,285.2254
2025-12-02 18:46:00+00:00,285.185,285.22,285.185,285.22,456,7.012622720914408e-05,0.0002981044066849847,285.21000000000004,285.2208
2025-12-02 18:47:00+00:00,285.235,285.305,285.22,285.295,3070,0.0002629549119976815,0.0004734184317578549,285.2175,285.2175
2025-12-02 18:48:00+00:00,285.32,285.395,285.28,285.395,9797,0.00035051437985234024,0.0004031127313517402,285.2305,285.2204
2025-12-02 18:49:00+00:00,285.39,285.39,285.31,285.31,1498,-0.000297832828185407,0.00010515984296155523,285.235,285.2231
2025-12-02 18:50:00+00:00,285.26,285.33,285.26,285.33,2799,7.009919035438905e-05,0.0004558204768585483,285.2355,285.2233
2025-12-02 18:51:00+00:00,285.3,285.35,285.3,285.32,2623,-3.504713840107865e-05,0.00035060654933039004,285.23975,285.2221
2025-12-02 18:52:00+00:00,285.34,285.35,285.29,285.33,5826,3.5048366746170956e-05,0.0001226800329483524,285.24775,285.2229
2025-12-02 18:53:00+00:00,285.345,285.345,285.15,285.22,2573,-0.00038551852241253126,-0.0006131852344991584,285.24825,285.221
2025-12-02 18:54:00+00:00,285.23,285.26,285.21,285.21,1719,-3.5060654933194435e-05,-0.00035049595177150117,285.2475,285.219
2025-12-02 18:55:00+00:00,285.25,285.25,285.22,285.22,1548,3.506188422575107e-05,-0.00038551852241242024,285.251,285.2178
2025-12-02 18:56:00+00:00,285.23,285.23,285.04,285.14,5750,-0.00028048523946444526,-0.000630870601430078,285.24474999999995,285.2128
2025-12-02 18:58:00+00:00,285.075,285.075,285.065,285.065,769,-0.00026302868766214793,-0.0009287491676306381,285.23249999999996,285.2063
2025-12-02 18:59:00+00:00,285.14,285.14,285.12,285.14,433,0.000263097889954933,-0.00028048523946444526,285.227,285.2007
2025-12-02 19:00:00+00:00,285.17,285.24,285.16,285.19,3123,0.00017535245844157998,-7.012376845116908e-05,285.225,285.19969999999995
2025-12-02 19:01:00+00:00,285.18,285.31,285.18,285.28,4718,0.00031557908762569475,0.00021036392959827843,285.236,285.2013
2025-12-02 19:02:00+00:00,285.27,285.35,285.27,285.33,1203,0.0001752664049354813,0.0006663393420773822,285.24575,285.2061
2025-12-02 19:03:00+00:00,285.35,285.6,285.34,285.6,4366,0.0009462727368312329,0.001876764948345322,285.26775,285.21389999999997
2025-12-02 19:04:00+00:00,285.745,285.745,285.65,285.65,3360,0.00017507002801098182,0.0017885950761027392,285.28625,285.2237
2025-12-02 19:05:00+00:00,285.68,285.75,285.68,285.75,980,0.00035007876772286117,0.0019636032118939273,285.30975,285.2348
2025-12-02 19:07:00+00:00,285.8,285.83,285.76,285.76,952,3.4995625546763165e-05,0.0016825574873808868,285.33775,285.2464
2025-12-02 19:08:00+00:00,285.76,285.79,285.6,285.75,3231,-3.499440089582695e-05,0.0014719798128484118,285.36424999999997,285.2554
2025-12-02 19:09:00+00:00,285.81,285.84,285.8,285.8,2164,0.00017497812773403787,0.0007002801120448154,285.3895,285.2684
2025-12-02 19:10:00+00:00,285.8,285.84,285.755,285.84,3028,0.0001399580125960309,0.0006651496586729255,285.41175,285.2846
2025-12-02 19:11:00+00:00,285.87,285.9,285.84,285.86,5290,6.99692135461838e-05,0.0003849518810148389,285.43925,285.3013
2025-12-02 19:12:00+00:00,285.92,286.03,285.885,286.03,3366,0.0005946967046803753,0.0009448488241881048,285.47425,285.32179999999994
2025-12-02 19:13:00+00:00,286.035,286.06,285.93,285.93,6749,-0.00034961367688690625,0.0006299212598424031,285.50474999999994,285.3411
2025-12-02 19:14:00+00:00,285.93,285.96,285.86,285.95,5375,6.994718987152204e-05,0.0005248425472355045,285.53575,285.35450000000003
2025-12-02 19:15:00+00:00,286.01,286.11,285.99,286.065,5895,0.00040216821122585067,0.0007871536523929024,285.578,285.36940000000004
2025-12-02 19:16:00+00:00,286.1,286.12,286.09,286.12,2119,0.00019226399594507448,0.0009095361365702992,285.6235,285.3864
2025-12-02 19:17:00+00:00,286.1,286.13,286.075,286.075,3322,-0.00015727666713272193,0.000157326154599291,285.66625,285.4037
2025-12-02 19:18:00+00:00,286.05,286.07,285.925,285.93,5007,-0.000506860089137362,0.0,285.70574999999997,285.42170000000004
2025-12-02 19:19:00+00:00,285.84,285.87,285.78,285.78,3680,-0.0005246039240375255,-0.0005945095296379099,285.7415,285.4344
2025-12-02 19:20:00+00:00,285.73,285.8,285.64,285.64,4057,-0.0004898873259150394,-0.0014856763323022326,285.7665,285.44449999999995
2025-12-02 19:21:00+00:00,285.68,285.72,285.58,285.66,5253,7.00182047332909e-05,-0.001607717041800627,285.78999999999996,285.4533
2025-12-02 19:22:00+00:00,285.6,285.63,285.52,285.63,2746,-0.00010501995379130769,-0.0015555361356288655,285.8075,285.4595
2025-12-02 19:23:00+00:00,285.62,285.62,285.49,285.55,6593,-0.0002800826243741783,-0.0013289966075613613,285.8185,285.4658
2025-12-02 19:24:00+00:00,285.52,285.52,285.43,285.495,1979,-0.00019261075118193194,-0.0009972706277556753,285.81325000000004,285.4723
2025-12-02 19:25:00+00:00,285.545,285.6,285.54,285.56,3751,0.0002276747403631152,-0.0002800728189331636,285.80875000000003,285.4793
2025-12-02 19:26:00+00:00,285.535,285.57,285.47,285.57,7838,3.501891021140402e-05,-0.0003150598613740341,285.79975,285.4862
2025-12-02 19:27:00+00:00,285.6,285.635,285.57,285.62,5252,0.00017508841965185873,-3.501032804709148e-05,285.79274999999996,285.4956
2025-12-02 19:28:00+00:00,285.595,285.65,285.56,285.56,2736,-0.00021006932287659374,3.502013657818992e-05,285.78325,285.50149999999996
2025-12-02 19:29:00+00:00,285.6,285.63,285.595,285.62,3138,0.00021011346126909025,0.00043783603915970026,285.77425000000005,285.5077
2025-12-02 19:30:00+00:00,285.595,285.665,285.59,285.63,7500,3.501155381280263e-05,0.00024513237148049427,285.76375,285.51529999999997
2025-12-02 19:31:00+00:00,285.63,285.78,285.595,285.74,6234,0.00038511360851445353,0.0005953006268164529,285.75775,285.52549999999997
2025-12-02 19:32:00+00:00,285.77,285.865,285.77,285.86,2197,0.00041996220340179136,0.000840277291506375,285.74924999999996,285.5415
2025-12-02 19:33:00+00:00,285.87,285.93,285.845,285.9,3133,0.00013992863639522568,0.0011906429471912894,285.74775000000005,285.5568
2025-12-02 19:34:00+00:00,285.95,286.01,285.94,285.94,3001,0.00013990905911165363,0.001120369722008352,285.74725,285.57239999999996
2025-12-02 19:35:00+00:00,285.97,286.1,285.97,286.02,2846,0.0002797789746100676,0.001365402793824133,285.745,285.5872
2025-12-02 19:36:00+00:00,286.03,286.08,286.02,286.08,2003,0.00020977554017198585,0.0011898929096381128,285.74300000000005,285.6032
2025-12-02 19:37:00+00:00,286.12,286.16,286.11,286.13,3481,0.0001747762863535396,0.0009445182956691056,285.74575,285.6218
2025-12-02 19:38:00+00:00,286.13,286.26,286.1,286.26,3305,0.0004543389368467654,0.0012591815320042166,285.76225,285.64259999999996
2025-12-02 19:39:00+00:00,286.26,286.35,286.26,286.26,3399,0.0,0.0011191158984400484,285.78625,285.6619
2025-12-02 19:40:00+00:00,286.37,286.37,286.32,286.32,2204,0.00020959966464051405,0.0010488777008599293,285.82025,285.6804
2025-12-02 19:41:00+00:00,286.295,286.295,286.18,286.18,3568,-0.0004889633975970753,0.0003495525727070792,285.84625,285.6978
2025-12-02 19:42:00+00:00,286.16,286.16,286.11,286.13,3007,-0.00017471521420087122,-1.1102230246251565e-16,285.87125000000003,285.7138
2025-12-02 19:43:00+00:00,286.12,286.12,286.05,286.075,2134,-0.00019222031943522122,-0.000646265632641585,285.8975,285.7289
2025-12-02 19:44:00+00:00,286.075,286.15,286.075,286.11,1529,0.00012234553875734022,-0.0005239991616012851,285.92825,285.7445
2025-12-02 19:45:00+00:00,286.13,286.145,286.05,286.145,2095,0.00012233057215738086,-0.0006112042469966772,285.9575,285.763
2025-12-02 19:46:00+00:00,286.2,286.22,286.125,286.15,2689,1.747365845994331e-05,-0.00010482912852061155,285.9865,285.7818
2025-12-02 19:47:00+00:00,286.17,286.22,286.13,286.22,10906,0.0002446269439106974,0.0003145423408941195,286.0165,285.8018
2025-12-02 19:48:00+00:00,286.24,286.34,286.225,286.3,2040,0.00027950527566211747,0.0007865070348687109,286.0535,285.825
2025-12-02 19:49:00+00:00,286.375,286.375,286.27,286.27,970,-0.00010478519035983513,0.0005592254727202484,286.08599999999996,285.8491
2025-12-02 19:50:00+00:00,286.32,286.35,286.305,286.35,2309,0.000279456457190852,0.0007164199968550111,286.12199999999996,285.8733
2025-12-02 19:51:00+00:00,286.365,286.6,286.365,286.56,2468,0.0007333682556311949,0.001432814957190498,286.163,285.9007
2025-12-02 19:52:00+00:00,286.48,286.54,286.44,286.52,2555,-0.00013958682300396763,0.0010481447837327185,286.196,285.9255
2025-12-02 19:53:00+00:00,286.55,286.62,286.55,286.55,2857,0.00010470473265411506,0.0008732099196648857,286.2285,285.94989999999996
2025-12-02 19:54:00+00:00,286.57,286.63,286.57,286.59,2159,0.00013959169429411666,0.0011178258287629639,286.261,285.9697
2025-12-02 19:55:00+00:00,286.63,286.63,286.56,286.58,1587,-3.4893052793139034e-05,0.0008032128514059433,286.28900000000004,285.9883
2025-12-02 19:56:00+00:00,286.56,286.65,286.46,286.46,3105,-0.0004187312443296731,-0.0003489670575095305,286.308,286.0025
2025-12-02 19:57:00+00:00,286.41,286.47,286.39,286.46,4098,0.0,-0.000209409465307675,286.32450000000006,286.01649999999995
2025-12-02 19:58:00+00:00,286.48,286.5,286.39,286.45,3784,-3.49088878027759e-05,-0.0003489792357355137,286.334,286.0305
2025-12-02 19:59:00+00:00,286.45,286.52,286.4,286.41,2194,-0.00013964042590319803,-0.0006280749502771688,286.3415,286.0427
2025-12-02 20:00:00+00:00,286.4,286.45,286.38,286.41,4392,0.0,-0.0005932025961334908,286.346,286.0541
2025-12-02 20:01:00+00:00,286.375,286.43,286.28,286.28,4589,-0.000453894766244356,-0.0006283599804509654,286.351,286.0625
2025-12-02 20:02:00+00:00,286.34,286.34,286.21,286.31,2354,0.00010479251082862184,-0.0005236333170424157,286.36,286.0681
2025-12-02 20:03:00+00:00,286.33,286.34,286.24,286.25,2542,-0.00020956306101782562,-0.0006982021295165453,286.36875,286.0745
2025-12-02 20:04:00+00:00,286.25,286.27,286.25,286.25,896,0.0,-0.0005586397123007458,286.37575000000004,286.0805
2025-12-02 20:05:00+00:00,286.26,286.28,286.26,286.26,848,3.4934497816552224e-05,-0.0005237247302819492,286.3815,286.08439999999996
2025-12-02 20:06:00+00:00,286.28,286.32,286.22,286.22,2044,-0.00013973310976023168,-0.00020958502165691062,286.385,286.08639999999997
2025-12-02 20:07:00+00:00,286.25,286.33,286.25,286.33,726,0.0003843197540351895,6.985435367257153e-05,286.3905,286.0915
2025-12-02 20:08:00+00:00,286.31,286.38,286.31,286.38,885,0.00017462368595677624,0.000454148471615623,286.3945,286.1005
2025-12-02 20:09:00+00:00,286.39,286.51,286.39,286.51,3279,0.0004539423144074295,0.000908296943231246,286.4065,286.11510000000004
2025-12-02 20:10:00+00:00,286.51,286.545,286.5,286.52,2088,3.490279571383148e-05,0.0009082652134422275,286.415,286.1327
2025-12-02 20:11:00+00:00,286.475,286.56,286.47,286.53,4519,3.490157755137169e-05,0.0010830829431904831,286.4135,286.1501
2025-12-02 20:12:00+00:00,286.57,286.63,286.53,286.62,4727,0.00031410323526337436,0.0010128173785493022,286.4185,286.1699
2025-12-02 20:13:00+00:00,286.635,286.705,286.63,286.7,4334,0.0002791152048007284,0.0011173964662336555,286.426,286.1929
2025-12-02 20:14:00+00:00,286.7,286.77,286.7,286.74,2947,0.00013951866062100748,0.0008027643014207886,286.4335,286.2178
2025-12-02 20:15:00+00:00,286.74,286.82,286.62,286.66,5203,-0.00027899839575917795,0.0004886220857185375,286.4375,286.2398
2025-12-02 20:16:00+00:00,286.67,286.725,286.585,286.59,2942,-0.00024419172538914236,0.00020940215684217556,286.44399999999996,286.2602
2025-12-02 20:17:00+00:00,286.59,286.59,286.5,286.53,2120,-0.00020935831675916727,-0.00031400460540098596,286.4475,286.2784
2025-12-02 20:18:00+00:00,286.55,286.57,286.4,286.41,2820,-0.0004188043136842401,-0.001011510289500972,286.4455,286.29540000000003
2025-12-02 20:19:00+00:00,286.43,286.44,286.34,286.34,1684,-0.0002444048741316873,-0.0013949919787963339,286.442,286.3098
2025-12-02 20:20:00+00:00,286.32,286.39,286.25,286.36,1931,6.984703499357536e-05,-0.0010465359659527218,286.4395,286.3244
2025-12-02 20:21:00+00:00,286.36,286.45,286.36,286.375,3588,5.238161754439474e-05,-0.0007502006350533774,286.44425,286.3371
2025-12-02 20:22:00+00:00,286.36,286.36,286.305,286.32,1698,-0.00019205587079884623,-0.0007329075489476145,286.44475,286.3463
2025-12-02 20:23:00+00:00,286.31,286.32,286.26,286.31,1889,-3.4925956971187944e-05,-0.0003491498201878551,286.44775,286.35450000000003
2025-12-02 20:24:00+00:00,286.31,286.32,286.3,286.3,4523,-3.492717683628577e-05,-0.0001396940699864846,286.45025,286.3617
2025-12-02 20:25:00+00:00,286.285,286.31,286.18,286.19,2918,-0.0003842123646524698,-0.000593658332169289,286.44674999999995,286.3651
2025-12-02 20:26:00+00:00,286.19,286.325,286.19,286.3,5271,0.0003843600405326608,-0.0002618943692710429,286.45075,286.36949999999996
2025-12-02 20:27:00+00:00,286.25,286.25,286.21,286.21,857,-0.0003143555710793944,-0.0003841855266832894,286.44475,286.3711
2025-12-02 20:28:00+00:00,286.18,286.19,286.115,286.13,1945,-0.0002795150414031111,-0.0006286891830532548,286.43225,286.3685
2025-12-02 20:29:00+00:00,286.17,286.22,286.13,286.22,4429,0.0003145423408941195,-0.0002794271742924126,286.41775,286.3677
2025-12-02 20:30:00+00:00,286.2,286.31,286.2,286.29,2592,0.0002445671162043528,0.0003494182186660755,286.40625,286.3671
2025-12-02 20:31:00+00:00,286.31,286.315,286.25,286.25,8424,-0.00013971846728844106,-0.00017464198393291053,286.39225,286.3685
2025-12-02 20:32:00+00:00,286.26,286.355,286.21,286.275,7109,8.733624454149158e-05,0.00022710597114006248,286.375,286.3714
2025-12-02 20:33:00+00:00,286.305,286.365,286.26,286.365,5714,0.0003143830233167666,0.0008213050012235712,286.35825,286.3772
2025-12-02 20:34:00+00:00,286.385,286.46,286.35,286.43,3304,0.00022698304611257214,0.0007337013486130584,286.34275,286.38359999999994
2025-12-02 20:35:00+00:00,286.44,286.445,286.27,286.27,1521,-0.0005586007052335029,-6.985923364410951e-05,286.32325,286.3861
2025-12-02 20:36:00+00:00,286.295,286.32,286.295,286.31,1285,0.00013972822859553702,0.00020960698689953539,286.30925,286.3893
2025-12-02 20:37:00+00:00,286.28,286.32,286.24,286.32,2186,3.492717683628577e-05,0.00015719151165849432,286.29875,286.3913
2025-12-02 20:38:00+00:00,286.35,286.35,286.3,286.315,3040,-1.7462978485593972e-05,-0.00017460234316335477,286.294,286.3916
2025-12-02 20:39:00+00:00,286.305,286.305,286.21,286.23,2275,-0.0002968758185913911,-0.0006982508815417399,286.2885,286.3908
2025-12-02 20:40:00+00:00,286.22,286.46,286.21,286.46,7145,0.0008035495929845649,0.0006637090858283567,286.2935,286.393
2025-12-02 20:41:00+00:00,286.44,286.455,286.33,286.415,4275,-0.0001570899951126581,0.0003667353567813336,286.2955,286.3901
2025-12-02 20:42:00+00:00,286.325,286.365,286.3,286.3,1629,-0.00040151528376664025,-6.985191394248691e-05,286.2945,286.3857
2025-12-02 20:43:00+00:00,286.31,286.44,286.3,286.41,2866,0.0003842123646524698,0.0003318023854843588,286.29949999999997,286.3829
2025-12-02 20:44:00+00:00,286.4,286.44,286.29,286.44,3868,0.00010474494605627882,0.0007336757153337814,286.3065,286.3799
2025-12-02 20:45:00+00:00,286.475,286.565,286.38,286.38,6092,-0.00020946795140341923,-0.0002792711024226513,286.31600000000003,286.3759
2025-12-02 20:46:00+00:00,286.35,286.52,286.3,286.31,5374,-0.00024443047698863296,-0.00036660091126516914,286.3165,286.3729
2025-12-02 20:47:00+00:00,286.305,286.41,286.305,286.32,4370,3.492717683628577e-05,6.985679357329744e-05,286.322,286.37010000000004
2025-12-02 20:48:00+00:00,286.32,286.5,286.32,286.48,5122,0.0005588153115396732,0.0002444048741316873,286.3395,286.3707
2025-12-02 20:49:00+00:00,286.485,286.485,286.36,286.46,5141,-6.981290142427099e-05,6.982265046784342e-05,286.3515,286.3717
2025-12-02 20:50:00+00:00,286.46,286.58,286.32,286.325,8210,-0.0004712699853381963,-0.0001920525176337673,286.35325,286.37
2025-12-02 20:51:00+00:00,286.295,286.305,286.16,286.205,9863,-0.0004191041648476945,-0.0003667353567811116,286.351,286.3685
2025-12-02 20:52:00+00:00,286.18,286.27,286.11,286.125,10229,-0.00027951992452956986,-0.00068105616093872,286.3435,286.3648
2025-12-02 20:53:00+00:00,286.1,286.14,285.85,286.14,12760,5.242463958055055e-05,-0.0011868193242111635,286.33225000000004,286.3626
2025-12-02 20:54:00+00:00,286.17,286.17,285.71,285.8,19519,-0.0011882295379883612,-0.0023039865949870952,286.30075,286.35360000000003
2025-12-02 20:55:00+00:00,285.89,286.1,285.89,286.035,13721,0.0008222533240027641,-0.0010128350650484563,286.28900000000004,286.3491
2025-12-02 20:56:00+00:00,286.03,286.155,286.025,286.09,11368,0.0001922841610291215,-0.0004018098915115065,286.278,286.3465
2025-12-02 20:57:00+00:00,286.08,286.1,285.85,285.95,22403,-0.0004893564962074048,-0.0006116207951071262,286.2595,286.33889999999997
2025-12-02 20:58:00+00:00,285.95,286.14,285.885,286.12,16779,0.000594509529638021,-6.989585517580554e-05,286.24975,286.33369999999996
2025-12-02 20:59:00+00:00,286.16,286.28,286.06,286.09,20700,-0.00010485111142188863,0.0010146955913223898,286.24275,286.32529999999997
2025-12-03 14:22:00+00:00,286.07,286.07,286.07,286.07,384,-6.990807088669282e-05,0.00012236264792764295,286.22325,286.3163
2025-12-03 14:24:00+00:00,286.08,286.08,286.08,286.08,535,3.495647918327904e-05,-3.495403544351294e-05,286.2065,286.3073
2025-12-03 14:30:00+00:00,286.21,287.32,285.96,287.31,22891,0.0042994966442952975,0.004756076237104168,286.257,286.32109999999994
2025-12-03 14:31:00+00:00,287.28,288.02,287.16,287.92,14966,0.002123142250530785,0.006291066685306657,286.33250000000004,286.3455
2025-12-03 14:32:00+00:00,288.07,288.23,287.72,288.11,18437,0.0006599055293137202,0.0070607151595649675,286.416,286.3729
2025-12-03 14:33:00+00:00,288.235,288.235,286.92,287.3,12345,-0.0028114261913851912,0.004299646939560198,286.462,286.3857
2025-12-03 14:34:00+00:00,287.115,287.59,287.1,287.59,6316,0.0010093978419769556,0.005278243847874675,286.526,286.4057
2025-12-03 14:35:00+00:00,287.61,287.85,287.11,287.22,8281,-0.0012865537744704003,-0.0003132504959796334,286.571,286.4195
2025-12-03 14:36:00+00:00,287.27,287.425,287.085,287.35,5495,0.00045261472042334994,-0.0019797165879409384,286.6145,286.43829999999997
2025-12-03 14:37:00+00:00,287.36,287.58,287.14,287.53,8164,0.0006264137811029524,-0.002013119988893086,286.668,286.46209999999996
2025-12-03 14:38:00+00:00,287.79,288.26,287.78,288.25,4641,0.002504086530101368,0.0033066481030281647,286.76425,286.49989999999997
2025-12-03 14:39:00+00:00,288.29,288.61,287.9,288.25,5530,0.0,0.0022949337598665576,286.8665,286.5374
2025-12-03 14:40:00+00:00,288.265,288.41,287.86,287.965,5917,-0.0009887250650477686,0.0025938305131953943,286.9585,286.5703
2025-12-03 14:41:00+00:00,288.0,288.25,287.4,287.4,3512,-0.0019620439984026072,0.00017400382808396841,287.02149999999995,286.5921
2025-12-03 14:42:00+00:00,287.34,287.6,287.31,287.6,6223,0.0006958942240780086,0.00024345285709315156,287.1115,286.6181
2025-12-03 14:43:00+00:00,287.51,287.51,287.14,287.2,4752,-0.0013908205841447474,-0.00364267129228113,287.16974999999996,286.6383
2025-12-03 14:44:00+00:00,287.29,287.74,287.22,287.74,3430,0.0018802228412257982,-0.00176929748482213,287.25224999999995,286.6671
2025-12-03 14:45:00+00:00,287.7,287.98,287.67,287.84,4639,0.0003475359699727232,-0.00043408053062010676,287.34675,286.6997
2025-12-03 14:46:00+00:00,287.995,288.05,287.76,287.79,3558,-0.00017370761534174495,0.0013569937369521945,287.43025,286.73290000000003
2025-12-03 14:47:00+00:00,287.695,287.77,287.505,287.77,5286,-6.949511796805474e-05,0.0005910987482613539,287.51425,286.7639
2025-12-03 14:48:00+00:00,287.68,287.77,287.31,287.31,4460,-0.001598498801125836,0.0003830083565459219,287.57624999999996,286.78430000000003
2025-12-03 14:49:00+00:00,287.26,287.35,287.095,287.13,8929,-0.0006265009919599329,-0.002119969416834677,287.62874999999997,286.80190000000005
2025-12-03 14:50:00+00:00,287.13,287.63,287.08,287.63,7413,0.0017413715041967315,-0.000729571984435684,287.64475,286.82899999999995
2025-12-03 14:51:00+00:00,287.64,287.7,287.225,287.26,8619,-0.0012863748565865585,-0.0018416206261508972,287.61175,286.8469
2025-12-03 14:52:00+00:00,287.28,287.415,287.195,287.37,4702,0.00038292835758557686,-0.0013899989575006932,287.57475,286.8657
2025-12-03 14:53:00+00:00,287.29,287.34,287.03,287.06,4647,-0.0010787486515642097,-0.0008701402666109193,287.56275,286.8815
2025-12-03 14:54:00+00:00,287.1,287.52,287.09,287.43,2884,0.0012889291437330197,0.0010448229025183942,287.55474999999996,286.9039
2025-12-03 14:55:00+00:00,287.325,287.395,287.17,287.25,2452,-0.0006262394322096299,-0.0013211417446024054,287.55625,286.9225
2025-12-03 14:56:00+00:00,287.25,287.495,287.23,287.49,5268,0.0008355091383811519,0.0008006683840422468,287.56325,286.946
2025-12-03 14:57:00+00:00,287.46,287.5,287.2,287.5,9255,3.4783818567474256e-05,0.0004523784667846975,287.56175,286.9714
2025-12-03 14:58:00+00:00,287.43,287.51,287.29,287.29,1928,-0.0007304347826085911,0.0008012262244827539,287.51375,286.988
2025-12-03 14:59:00+00:00,287.4,287.885,287.4,287.845,5178,0.001931845870026816,0.0014438298020384988,287.4935,287.0166
2025-12-03 15:00:00+00:00,287.845,287.85,287.55,287.845,23206,0.0,0.002071366405569819,287.4875,287.0475
2025-12-03 15:01:00+00:00,287.9,287.9,287.68,287.77,4231,-0.0002605568969412664,0.0009739469198926098,287.50600000000003,287.0747
2025-12-03 15:02:00+00:00,287.735,288.09,287.73,288.045,5853,0.0009556242832819972,0.001895652173913298,287.52825,287.1068
2025-12-03 15:03:00+00:00,288.11,288.22,287.93,287.93,3968,-0.00039924317380968244,0.0022277141564273073,287.56475,287.1378
2025-12-03 15:04:00+00:00,287.9,288.02,287.84,287.92,5250,-3.473066370296429e-05,0.00026055689694115536,287.57375,287.17
2025-12-03 15:05:00+00:00,287.85,287.92,287.665,287.92,4601,0.0,0.00026055689694115536,287.57775000000004,287.202
2025-12-03 15:06:00+00:00,287.9,288.01,287.71,287.86,10729,-0.00020839121978333264,0.0003127497654378253,287.58125,287.2296
2025-12-03 15:07:00+00:00,287.9,287.94,287.8,287.94,9119,0.0002779128743137793,-0.0003645263760873041,287.58975,287.2592
2025-12-03 15:08:00+00:00,287.96,288.035,287.815,287.815,8274,-0.00043411821907346493,-0.0003994026325846445,287.615,287.289
2025-12-03 15:09:00+00:00,287.75,287.75,287.45,287.465,5541,-0.0012160589267412591,-0.0015803000833567449,287.63175,287.3142
2025-12-03 15:10:00+00:00,287.39,287.59,287.36,287.59,6605,0.0004348355451968544,-0.001146151708808163,287.62975,287.3435
2025-12-03 15:11:00+00:00,287.46,287.73,287.46,287.71,3156,0.00041726068361214175,-0.0005210866393388081,287.65225,287.3749
2025-12-03 15:12:00+00:00,287.695,287.865,287.65,287.775,3953,0.0002259219352820363,-0.0005730360491769115,287.6725,287.4144
2025-12-03 15:13:00+00:00,287.66,287.66,287.415,287.45,2225,-0.0011293545304490449,-0.0012681757378870673,287.69199999999995,287.4427
2025-12-03 15:14:00+00:00,287.51,287.79,287.51,287.79,3268,0.0011828144025047838,0.0011305724175116882,287.71000000000004,287.4767
2025-12-03 15:15:00+00:00,287.72,287.8,287.67,287.78,4400,-3.4747558984138394e-05,0.0006606627490524097,287.73650000000004,287.5133
2025-12-03 15:16:00+00:00,287.655,287.805,287.655,287.8,2609,6.949753283769233e-05,0.00031281498731372537,287.752,287.5469
2025-12-03 15:17:00+00:00,287.84,287.86,287.66,287.66,1555,-0.00048644892286309194,-0.00039961775692820556,287.76000000000005,287.57829999999996
2025-12-03 15:18:00+00:00,287.61,287.67,287.52,287.59,1474,-0.00024334283529181544,0.0004870412245605582,287.775,287.6087
2025-12-03 15:19:00+00:00,287.55,287.685,287.55,287.645,1649,0.00019124447998897232,-0.0005038396052677863,287.765,287.64
2025-12-03 15:20:00+00:00,287.56,287.63,287.36,287.36,2600,-0.0009908046376608803,-0.0014594481895890965,287.74075,287.641
2025-12-03 15:21:00+00:00,287.44,287.495,287.4,287.495,2714,0.00046979398663693495,-0.00105976372480876,287.727,287.6325
2025-12-03 15:22:00+00:00,287.445,287.53,287.33,287.49,2234,-1.7391606810579496e-05,-0.000590975457136933,287.69925,287.6201
2025-12-03 15:23:00+00:00,287.48,287.51,287.34,287.51,4161,6.956763713517056e-05,-0.00027817378907468715,287.67825000000005,287.6243
2025-12-03 15:24:00+00:00,287.48,287.55,287.47,287.48,2986,-0.0001043441967234493,-0.0005736237375930653,287.65625,287.62210000000005
2025-12-03 15:25:00+00:00,287.52,287.52,287.37,287.49,3297,3.478502852360954e-05,0.0004523942093539457,287.63475,287.6275
2025-12-03 15:26:00+00:00,287.47,287.59,287.43,287.49,4099,0.0,-1.7391606810468474e-05,287.61625000000004,287.63030000000003
2025-12-03 15:27:00+00:00,287.5,287.63,287.5,287.565,2847,0.0002608786392570561,0.0002608786392570561,287.59749999999997,287.631
2025-12-03 15:28:00+00:00,287.645,287.69,287.5,287.55,3789,-5.2162119868470747e-05,0.0001391255956315618,287.58425,287.617
2025-12-03 15:29:00+00:00,287.57,287.57,287.35,287.35,2307,-0.0006955312119630852,-0.0004522053708082563,287.57849999999996,287.599
2025-12-03 15:30:00+00:00,287.29,287.31,287.08,287.19,3221,-0.0005568122498695871,-0.0010435145570280024,287.5585,287.58349999999996
2025-12-03 15:31:00+00:00,287.23,287.25,287.02,287.02,4112,-0.0005919426163863983,-0.0016348394726772852,287.524,287.5759
2025-12-03 15:32:00+00:00,287.02,287.23,286.78,287.23,12578,0.0007316563305694856,-0.001164954010397512,287.49675,287.5685
2025-12-03 15:33:00+00:00,287.215,287.495,286.98,287.06,16352,-0.0005918601817359592,-0.001704051469309742,287.47725,287.5657
